RELEASE	2026-08-17T19:17:15Z	1786994235	g4c1-action-contract	build/geo-content-optimizer
RELEASE	2026-08-17T19:17:15Z	1786994235	g4c1-action-contract	optimize/internal-linking-optimizer
RELEASE	2026-08-17T19:19:57Z	1786994397	stale-and-uncompared	optimize/technical-seo-checker
RELEASE	2026-08-17T19:19:57Z	1786994397	stale-and-uncompared	monitor/performance-reporter
RELEASE	2026-08-17T19:19:57Z	1786994397	stale-and-uncompared	docs/loop/eval-baselines/blind-2026-08-17/performance-reporter.json
RELEASE	2026-08-17T19:19:57Z	1786994397	stale-and-uncompared	docs/loop/eval-baselines/blind-2026-08-17/rank-tracker.json
RELEASE	2026-08-17T19:21:36Z	1786994496	g3c7-instrument	scripts/validate-tracking.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	mech-debt	optimize/on-page-seo-auditor/references/scoring-rubric.md
RELEASE	2026-08-17T19:36:17Z	1786995377	mech-debt	optimize/on-page-seo-auditor/SKILL.md
RELEASE	2026-08-17T19:36:17Z	1786995377	mech-debt	scripts/validate-skill.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	mech-debt	scripts/commit-scope-check.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	mech-debt	scripts/register-lock.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	g3c5-faultinject	scripts/validate-skill.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	g3c5-faultinject	scripts/commit-scope-check.sh
RELEASE	2026-08-17T19:36:17Z	1786995377	g3c5-faultinject	scripts/register-lock.sh
